GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	Q9GZM8	NDEL1	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0036059|PANTHER:PTN000100519|UniProtKB:Q9GZM8	9606	GO_Central		NDEL1,EOPA,MITAP1,NUDEL	protein	P
UniProtKB	Q9GZM8	NDEL1	involved_in	GO:0007100	mitotic centrosome separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERR1|ensembl:ENSMUSP00000018880	9606	Ensembl		NDEL1,EOPA,MITAP1,NUDEL	protein	P
UniProtKB	Q9GZR1	SENP6	involved_in	GO:0090169	regulation of spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002930429|UniProtKB:Q9GZR1	9606	GO_Central		SENP6,KIAA0797,SSP1,SUSP1,FKSG6	protein	P
UniProtKB	Q9GZU7	CTDSP1	involved_in	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58466|ensembl:ENSMUSP00000027367	9606	Ensembl		CTDSP1,NIF3,NLIIF,SCP1	protein	P
UniProtKB	Q9GZZ1	NAA50	involved_in	GO:0007064	mitotic sister chromatid cohesion	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0024188|PANTHER:PTN000558165|UniProtKB:Q9GZZ1	9606	GO_Central		NAA50,MAK3,NAT13,NAT5	protein	P
UniProtKB	Q9H081	MIS12	involved_in	GO:0000070	mitotic sister chromatid segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001427121|PomBase:SPBC409.04c|UniProtKB:Q9H081	9606	GO_Central		MIS12	protein	P
UniProtKB	Q9H0C2	SLC25A31	involved_in	GO:0007141	male meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3V132	9606	UniProt		SLC25A31,AAC4,ANT4,SFEC	protein	P
UniProtKB	Q9H0C2	SLC25A31	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3V132|ensembl:ENSMUSP00000088723	9606	Ensembl		SLC25A31,AAC4,ANT4,SFEC	protein	P
UniProtKB	Q9H0D2	ZNF541	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q0GGX2	9606	UniProt		ZNF541	protein	P
UniProtKB	Q9H0D2	ZNF541	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0GGX2|ensembl:ENSMUSP00000147475	9606	Ensembl		ZNF541	protein	P
UniProtKB	Q9H0E7	USP44	involved_in	GO:0007059	chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C2S0|ensembl:ENSMUSP00000149020	9606	Ensembl		USP44	protein	P
UniProtKB	Q9H0E7	USP44	involved_in	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8C2S0	9606	UniProt		USP44	protein	P
UniProtKB	Q9H0E7	USP44	involved_in	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C2S0|ensembl:ENSMUSP00000149020	9606	Ensembl		USP44	protein	P
UniProtKB	Q9H0H5	RACGAP1	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0086356|PANTHER:PTN001141909|UniProtKB:Q9H0H5|WB:WBGene00000875|ZFIN:ZDB-GENE-030131-1917	9606	GO_Central		RACGAP1,KIAA1478,MGCRACGAP	protein	P
UniProtKB	Q9H0H5	RACGAP1	involved_in	GO:0051256	mitotic spindle midzone assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001141909|UniProtKB:Q9H0H5|WB:WBGene00000875	9606	GO_Central		RACGAP1,KIAA1478,MGCRACGAP	protein	P
UniProtKB	Q9H0M4	ZCWPW1	acts_upstream_of_or_within	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6IR42	9606	ARUK-UCL	occurs_in(CL:0000017),happens_during(GO:0007128)	ZCWPW1	protein	P
UniProtKB	Q9H0M4	ZCWPW1	involved_in	GO:0007127	meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6IR42	9606	ARUK-UCL	occurs_in(CL:0000017),part_of(GO:0007283)	ZCWPW1	protein	P
UniProtKB	Q9H0M4	ZCWPW1	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6IR42	9606	UniProt		ZCWPW1	protein	P
UniProtKB	Q9H0W5	CCDC8	involved_in	GO:0007088	regulation of mitotic nuclear division	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000558782|UniProtKB:Q9H0W5	9606	GO_Central		CCDC8	protein	P
UniProtKB	Q9H160	ING2	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ESK4|ensembl:ENSMUSP00000079226	9606	Ensembl		ING2,ING1L	protein	P
UniProtKB	Q9H160	ING2	involved_in	GO:0007141	male meiosis I	ECO:0000250	ISS	PMID:21124965	UniProtKB:Q9ESK4	9606	BHF-UCL		ING2,ING1L	protein	P
UniProtKB	Q9H1A4	ANAPC1	involved_in	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000302700|SGD:S000005116|UniProtKB:Q584X1|WB:WBGene00003133	9606	GO_Central		ANAPC1,TSG24	protein	P
UniProtKB	Q9H1Z8	ECRG4	involved_in	GO:0070314	G1 to G0 transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99LS0|ensembl:ENSMUSP00000027217	9606	Ensembl		ECRG4,C2orf40,UNQ761/PRO1508	protein	P
UniProtKB	Q9H211	CDT1	involved_in	GO:0000076	DNA replication checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000996|MGI:MGI:1914427|PANTHER:PTN002008627|UniProtKB:Q9H211	9606	GO_Central		CDT1	protein	P
UniProtKB	Q9H211	CDT1	involved_in	GO:0000076	DNA replication checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R4E9|ensembl:ENSMUSP00000006760	9606	Ensembl		CDT1	protein	P
UniProtKB	Q9H211	CDT1	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002008627|PomBase:SPBC428.18|UniProtKB:Q9H211|ZFIN:ZDB-GENE-070111-1	9606	GO_Central		CDT1	protein	P
UniProtKB	Q9H211	CDT1	involved_in	GO:0033262	regulation of nuclear cell cycle DNA replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R4E9|ensembl:ENSMUSP00000006760	9606	Ensembl		CDT1	protein	P
UniProtKB	Q9H211	CDT1	involved_in	GO:0071163	DNA replication preinitiation complex assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002008627|UniProtKB:Q9H211	9606	GO_Central		CDT1	protein	P
UniProtKB	Q9H313	TTYH1	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D3A9|ensembl:ENSMUSP00000078384	9606	Ensembl		TTYH1	protein	P
UniProtKB	Q9H3R5	CENPH	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008296591|UniProtKB:Q5B994|ZFIN:ZDB-GENE-081104-340	9606	GO_Central		CENPH,ICEN35	protein	P
UniProtKB	Q9H4B4	PLK3	involved_in	GO:0007052	mitotic spindle organization	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1099790|PANTHER:PTN000679870|UniProtKB:C8VMZ9|UniProtKB:Q9NYY3|WB:WBGene00004042	9606	GO_Central		PLK3,CNK,FNK,PRK	protein	P
UniProtKB	Q9H4B4	PLK3	involved_in	GO:0044819	mitotic G1/S transition checkpoint signaling	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q60806	9606	UniProt		PLK3,CNK,FNK,PRK	protein	P
UniProtKB	Q9H4B7	TUBB1	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBB1	protein	P
UniProtKB	Q9H4B7	TUBB1	involved_in	GO:0051225	spindle assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AQ07|ensembl:ENSMUSP00000016399	9606	Ensembl		TUBB1	protein	P
UniProtKB	Q9H4H8	FAM83D	involved_in	GO:1902808	positive regulation of cell cycle G1/S phase transition	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002700867|UniProtKB:Q9H4H8	9606	GO_Central		FAM83D,C20orf129	protein	P
UniProtKB	Q9H6D7	HAUS4	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001045139|UniProtKB:Q9H6D7	9606	GO_Central		HAUS4,C14orf94	protein	P
UniProtKB	Q9H6D7	HAUS4	involved_in	GO:0051225	spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001045138|UniProtKB:Q9H6D7	9606	GO_Central		HAUS4,C14orf94	protein	P
UniProtKB	Q9H6S0	YTHDC2	involved_in	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:B2RR83	9606	UniProt		YTHDC2	protein	P
UniProtKB	Q9H6S0	YTHDC2	involved_in	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RR83|ensembl:ENSMUSP00000048340	9606	Ensembl		YTHDC2	protein	P
UniProtKB	Q9H6S1	AZI2	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYP6|ensembl:ENSMUSP00000044350	9606	Ensembl		AZI2,NAP1,TBKBP2	protein	P
UniProtKB	Q9H6Y7	RNF167	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002734959|UniProtKB:Q9H6Y7	9606	GO_Central		RNF167,RING105,LP2254	protein	P
UniProtKB	Q9H7T9	AUNIP	involved_in	GO:0007051	spindle organization	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000376927|UniProtKB:Q9H7T9	9606	GO_Central		AUNIP,C1orf135	protein	P
UniProtKB	Q9H7X0	NAA60	involved_in	GO:0007059	chromosome segregation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q95SX8	9606	UniProt		NAA60,HAT4,NAT15,UNQ2771/PRO7155	protein	P
UniProtKB	Q9H808	TLE6	involved_in	GO:0051293	establishment of spindle localization	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WVB3	9606	UniProt		TLE6	protein	P
UniProtKB	Q9H853	TUBA4B	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBA4B,TUBA4	protein	P
UniProtKB	Q9H8S5	CCNP	involved_in	GO:0044772	mitotic cell cycle phase transition	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000185532|CGD:CAL0000199358|FB:FBgn0010382|MGI:MGI:88313|PANTHER:PTN000019791|PomBase:SPAPB2B4.03|RGD:2293|RGD:621083|SGD:S000002314|SGD:S000003340|SGD:S000003341|SGD:S000004200|SGD:S000006323|SGD:S000006324|TAIR:locus:2124331|UniProtKB:P20248|UniProtKB:P24385|UniProtKB:P24864|UniProtKB:P30279|UniProtKB:P30281|UniProtKB:Q57WP1|UniProtKB:Q585A1|WB:WBGene00000871	9606	GO_Central		CCNP,CNTD2	protein	P
UniProtKB	Q9H8V3	ECT2	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003041|PANTHER:PTN004495684|UniProtKB:Q9H8V3|WB:WBGene00002297	9606	GO_Central		ECT2	protein	P
UniProtKB	Q9H900	ZWILCH	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0061476|PANTHER:PTN001041858|UniProtKB:Q9H900	9606	GO_Central		ZWILCH	protein	P
UniProtKB	Q9H9A7	RMI1	involved_in	GO:0000712	resolution of meiotic recombination intermediates	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000381510|UniProtKB:Q5XUX6	9606	GO_Central		RMI1,C9orf76	protein	P
UniProtKB	Q9HAW4	CLSPN	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001801959|UniProtKB:Q9HAW4	9606	GO_Central		CLSPN	protein	P
UniProtKB	Q9HAW4	CLSPN	involved_in	GO:0033314	mitotic DNA replication checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0052251|PANTHER:PTN001801959|PomBase:SPAC694.06c|UniProtKB:Q9HAW4	9606	GO_Central		CLSPN	protein	P
UniProtKB	Q9HBJ7	USP29	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002363418|UniProtKB:Q86T82	9606	GO_Central		USP29	protein	P
UniProtKB	Q9HBM1	SPC25	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000370672|PomBase:SPCC188.04c|UniProtKB:Q9HBM1	9606	GO_Central		SPC25,SPBC25,AD024	protein	P
UniProtKB	Q9HC77	CENPJ	involved_in	GO:0007099	centriole replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q569L8|ensembl:ENSMUSP00000153013	9606	Ensembl		CENPJ,CPAP,LAP,LIP1	protein	P
UniProtKB	Q9HC77	CENPJ	involved_in	GO:0051298	centrosome duplication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q569L8|ensembl:ENSMUSP00000153013	9606	Ensembl		CENPJ,CPAP,LAP,LIP1	protein	P
UniProtKB	Q9HC77	CENPJ	involved_in	GO:0061511	centriole elongation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000035614|UniProtKB:Q9HC77	9606	GO_Central		CENPJ,CPAP,LAP,LIP1	protein	P
UniProtKB	Q9HC98	NEK6	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002878623|UniProtKB:Q9HC98	9606	GO_Central		NEK6	protein	P
UniProtKB	Q9HC98	NEK6	involved_in	GO:0030071	regulation of mitotic metaphase/anaphase transition	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002878623|UniProtKB:Q9HC98	9606	GO_Central		NEK6	protein	P
UniProtKB	Q9HCK5	AGO4	involved_in	GO:0007130	synaptonemal complex assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CJF8|ensembl:ENSMUSP00000081312	9606	Ensembl		AGO4,EIF2C4,KIAA1567	protein	P
UniProtKB	Q9HCK5	AGO4	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CJF8|ensembl:ENSMUSP00000081312	9606	Ensembl		AGO4,EIF2C4,KIAA1567	protein	P
UniProtKB	Q9NPB6	PARD6A	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001019969|UniProtKB:Q9NPB6	9606	GO_Central		PARD6A,PAR6A	protein	P
UniProtKB	Q9NPC3	CCNB1IP1	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:D3Z3K2	9606	UniProt		CCNB1IP1,C14orf18,HEI10	protein	P
UniProtKB	Q9NPC3	CCNB1IP1	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3Z3K2|ensembl:ENSMUSP00000093622	9606	Ensembl		CCNB1IP1,C14orf18,HEI10	protein	P
UniProtKB	Q9NPC3	CCNB1IP1	involved_in	GO:0051026	chiasma assembly	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:D3Z3K2	9606	UniProt		CCNB1IP1,C14orf18,HEI10	protein	P
UniProtKB	Q9NPC3	CCNB1IP1	involved_in	GO:0051026	chiasma assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3Z3K2|ensembl:ENSMUSP00000093622	9606	Ensembl		CCNB1IP1,C14orf18,HEI10	protein	P
UniProtKB	Q9NPG1	FZD3	involved_in	GO:0045976	negative regulation of mitotic cell cycle, embryonic	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61086	9606	UniProt		FZD3	protein	P
UniProtKB	Q9NPG1	FZD3	involved_in	GO:0045976	negative regulation of mitotic cell cycle, embryonic	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61086|ensembl:ENSMUSP00000115325	9606	Ensembl		FZD3	protein	P
UniProtKB	Q9NQ66	PLCB1	involved_in	GO:0000086	G2/M transition of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Z1B3	9606	BHF-UCL		PLCB1,KIAA0581	protein	P
UniProtKB	Q9NQ66	PLCB1	involved_in	GO:0000086	G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1B3|ensembl:ENSMUSP00000105743	9606	Ensembl		PLCB1,KIAA0581	protein	P
UniProtKB	Q9NQ66	PLCB1	involved_in	GO:0060466	activation of meiosis involved in egg activation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Z1B3	9606	BHF-UCL		PLCB1,KIAA0581	protein	P
UniProtKB	Q9NQ66	PLCB1	involved_in	GO:0060466	activation of meiosis involved in egg activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1B3|ensembl:ENSMUSP00000105743	9606	Ensembl		PLCB1,KIAA0581	protein	P
UniProtKB	Q9NQ66	PLCB1	involved_in	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Z1B3	9606	BHF-UCL		PLCB1,KIAA0581	protein	P
UniProtKB	Q9NQ66	PLCB1	involved_in	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1B3|ensembl:ENSMUSP00000105743	9606	Ensembl		PLCB1,KIAA0581	protein	P
UniProtKB	Q9NQ86	TRIM36	involved_in	GO:0007051	spindle organization	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002788006|UniProtKB:Q9NQ86	9606	GO_Central		TRIM36,RBCC728,RNF98	protein	P
UniProtKB	Q9NQ86	TRIM36	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80WG7|ensembl:ENSMUSP00000037978	9606	Ensembl		TRIM36,RBCC728,RNF98	protein	P
UniProtKB	Q9NQC7	CYLD	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002625528|UniProtKB:Q9NQC7	9606	GO_Central		CYLD,CYLD1,KIAA0849,HSPC057	protein	P
UniProtKB	Q9NQI0	DDX4	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61496	9606	UniProt		DDX4,VASA	protein	P
UniProtKB	Q9NQI0	DDX4	involved_in	GO:0007141	male meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61496	9606	UniProt		DDX4,VASA	protein	P
UniProtKB	Q9NQS7	INCENP	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0260991|PANTHER:PTN000994130|UniProtKB:Q9NQS7	9606	GO_Central		INCENP	protein	P
UniProtKB	Q9NQV7	PRDM9	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q96EQ9	9606	UniProt		PRDM9,PFM6	protein	P
UniProtKB	Q9NQV7	PRDM9	involved_in	GO:0010845	positive regulation of reciprocal meiotic recombination	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2384854|PANTHER:PTN000421245|UniProtKB:Q9NQV7	9606	GO_Central		PRDM9,PFM6	protein	P
UniProtKB	Q9NQV7	PRDM9	involved_in	GO:1990918	double-strand break repair involved in meiotic recombination	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q96EQ9	9606	UniProt		PRDM9,PFM6	protein	P
UniProtKB	Q9NQW5	PRDM7	involved_in	GO:0010845	positive regulation of reciprocal meiotic recombination	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2384854|PANTHER:PTN000421245|UniProtKB:Q9NQV7	9606	GO_Central		PRDM7,PFM4	protein	P
UniProtKB	Q9NQW6	ANLN	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0261385|PANTHER:PTN001853010|PomBase:SPCC4B3.15|UniProtKB:Q9NQW6	9606	GO_Central		ANLN	protein	P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q811W2	9606	BHF-UCL		CYP26B1,CYP26A2,P450RAI2	protein	P
UniProtKB	Q9NR63	CYP26B1	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q811W2|ensembl:ENSMUSP00000145092	9606	Ensembl		CYP26B1,CYP26A2,P450RAI2	protein	P
UniProtKB	Q9NRC8	SIRT7	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BKJ9	9606	UniProt		SIRT7,SIR2L7	protein	P
UniProtKB	Q9NRC8	SIRT7	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BKJ9|ensembl:ENSMUSP00000079093	9606	Ensembl		SIRT7,SIR2L7	protein	P
UniProtKB	Q9NRF2	SH2B1	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91ZM2|ensembl:ENSMUSP00000145754	9606	Ensembl		SH2B1,KIAA1299,SH2B	protein	P
UniProtKB	Q9NRH3	TUBG2	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBG2	protein	P
UniProtKB	Q9NRM7	LATS2	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1354386|PANTHER:PTN002390470|UniProtKB:Q9NRM7	9606	GO_Central		LATS2,KPM	protein	P
UniProtKB	Q9NRM7	LATS2	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TSJ6|ensembl:ENSMUSP00000022531	9606	Ensembl		LATS2,KPM	protein	P
UniProtKB	Q9NS64	RPRM	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJ72|ensembl:ENSMUSP00000097667	9606	Ensembl		RPRM	protein	P
UniProtKB	Q9NS64	RPRM	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJ72|ensembl:ENSMUSP00000097667	9606	Ensembl		RPRM	protein	P
UniProtKB	Q9NS73	MBIP	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99LQ1|ensembl:ENSMUSP00000021416	9606	Ensembl		MBIP,BM-015	protein	P
UniProtKB	Q9NSU2	TREX1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91XB0|ensembl:ENSMUSP00000050971	9606	Ensembl		TREX1	protein	P
UniProtKB	Q9NSU2	TREX1	involved_in	GO:0031571	mitotic G1 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91XB0|ensembl:ENSMUSP00000050971	9606	Ensembl		TREX1	protein	P
UniProtKB	Q9NSV4	DIAPH3	involved_in	GO:0007059	chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z207|ensembl:ENSMUSP00000129420	9606	Ensembl		DIAPH3,DIAP3	protein	P
UniProtKB	Q9NTJ3	SMC4	involved_in	GO:0010032	meiotic chromosome condensation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CG47|ensembl:ENSMUSP00000047872	9606	Ensembl		SMC4,CAPC,SMC4L1	protein	P
UniProtKB	Q9NTJ3	SMC4	involved_in	GO:0045132	meiotic chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CG47|ensembl:ENSMUSP00000047872	9606	Ensembl		SMC4,CAPC,SMC4L1	protein	P
UniProtKB	Q9NTJ3	SMC4	involved_in	GO:0051984	positive regulation of chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CG47|ensembl:ENSMUSP00000047872	9606	Ensembl		SMC4,CAPC,SMC4L1	protein	P
UniProtKB	Q9NTJ3	SMC4	involved_in	GO:1905820	positive regulation of chromosome separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CG47|ensembl:ENSMUSP00000047872	9606	Ensembl		SMC4,CAPC,SMC4L1	protein	P
UniProtKB	Q9NTU4	CATSPERZ	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9CQP8	9606	UniProt		CATSPERZ,C11orf20,TEX40	protein	P
UniProtKB	Q9NUQ3	TXLNG	involved_in	GO:0051726	regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BHN1	9606	UniProt		TXLNG,CXorf15,ELRG,LSR5	protein	P
UniProtKB	Q9NUQ3	TXLNG	involved_in	GO:0051726	regulation of cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:3590652|PANTHER:PTN002700081|UniProtKB:Q9NUQ3	9606	GO_Central		TXLNG,CXorf15,ELRG,LSR5	protein	P
